2363,Amputation of cervix and shortening of support ligaments of uterus for uterine prolapse (Fothergill-Manchester),"R2,371.70",
2365,Repair of recurrent enterocele or vault prolapse (except at the time of hysterectomy),"R4,394.90",
2366,Posterior repair alone,"R2,027.20",
2367,Other operations for prolapse: Anterior repair - with or without posterior repair,"R3,049.80",
2368,Uterovesical fistula,"R3,978.50",
2369,Vesico- or urethro-vaginal fistula repair ,"R3,390.90",
2370,Repair of vesico- or urethro-vaginal fistula - Obstetric or radiation ,"R4,394.90",
2371,Closure of uretero-vaginal fistula,"R4,736.20",
2372,Closure of uretero-vaginal fistula: Obstetric or radiation,"R4,736.20",
2373,Closure of recto-vaginal fistula,"R2,538.50",
2374,Closure of recto-vaginal fistula: Obstetric or radiation,"R2,860.40",
2375,Colpocleisis,"R2,444.00",
2379,"Vaginal hysterectomy, radical (Schauta type operation)","R7,774.50",
2381,Vaginectomy,"R5,077.40",
2383,Synchronous combined hysterocolpectomy: One or two surgeons - total fee,"R8,127.30",
2385,Vaginal laceration or trauma: Repair,R947.40,
2386,"Repair: Paravaginal defect repair (including repair of cystocele, if performed), abdominal approach","R3,273.80",
2387,"Repair: Paravaginal defect repair (including repair of cystocele, if performed), vaginal approach","R2,653.70",
2320,Revision of prosthetic vaginal graft or mesh: Laparoscopic revision (including removal),"R3,312.10",
2328,"Laparoscopic repair of paravaginal defect repair (including repair of cystocele, if performed) (item 1807 may not be added to this item)","R4,126.50",
2337,"Colpopexy: Vaginal, extra-peritoneal approach (sacrospinous, iliococcygeus)","R2,697.80",
2338,"Colpopexy: Vaginal, intra-peritoneal approach (uretrosacral, levator myorrhaphy)","R3,711.40",
2340,Laparoscopic colpopexy (item 1807 may not be added to this item),"R5,462.10",
2344,"Vaginal hysterectomy with unilateral/bilateral salpingectomy and/or oophorectomy, without repair","R4,959.70",
2346,Laparoscopic assisted vaginal hysterectomy (LAVH): Uterus <= 200g (item 1807 may not be added to this item),"R4,840.90",
2354,"Anterior colporrhaphy, repair of cystocele with or without repair of urethrocele","R3,620.80",
2358,"Colporrhaphy: Anteroposterior, without enterocele repair","R3,105.40",
2360,"Insertion of mesh/other prosthesis for repair of pelvic floor defect, each site (anterior, posterior compartment), vaginal approach (modifier 0005 not applicable)","R1,384.70",
2362,"Enterocele repair, vaginal approach","R2,608.50",
2364,"Enterocele repair, abdominal approach","R4,324.80",
2380,"Vaginectomy, simple, partial: Removal of vaginal wall ","R2,677.00",
2382,"Radical vaginectomy, complete removal of vaginal wall, with removal of para- vaginal tissue","R5,077.40",
12.3,Cervix,,
2389,Paracervical (pelvis) nerve block (for neck refer to item 3294),R379.10,
2391,Cervix: Canal reconstruction,"R2,784.70",
2392,"Cryo- or electro-cauterisation, or Lletz of cervix (excluding cost of disposable loop electrode): In consulting room",R264.90,
2395,"Cryo- or electro-cauterisation, or Lletz of cervix (excluding cost of disposable loop electrode): Under anaesthetic","R1,019.10",
2396,Laser or harmonic scalpel treatment of the cervix,"R1,515.80",
2397,Dilation of cervix for stenosis and insertion of prosthesis and Budge suture,R587.40,
2399,"Biopsy of the cervix; single/multiple, or local excision of a lesion including polyps, with or without fulguration",R411.00,
2400,Biopsy during pregnancy (excluding after-care),R245.90,
2403,Wedge biopsy: Cervix (excluding after-care),R341.00,
2404,Biopsy: Wedge during pregnancy: Cervix (excluding after-care),R455.20,
2405,Cone biopsy: Cervix (excluding after-care),"R1,022.60",
2407,Amputation: Cervix,"R1,269.30",
2409,Cervix encirclage: McDonald stitch,R663.10,
2411,Cervix encirclage: Shirodkar suture,"R1,136.70",
2413,Cervix encirclage: Lash,R928.40,
2415,Cervix encirclage: Removal items 2409 and 2411: Without anaesthetic,R94.60,
2416,Cervix: Removal items 2409 and 2411: With anaesthetic in theatre,R568.40,
2417,Repair of tears: Emmet repair of tears,R852.70,
2418,Repair of tears: Sturmdorff repair of tears,"R1,022.60",
2421,Extirpation of cervical stump: Vaginal,"R2,538.50",
2423,Extirpation of cervical stump: Abdominal,"R2,538.50",
2425,Removal of cervical polyps (excluding after-care),R245.90,
2427,Removal of cervical myomata,"R1,022.60",
2429,Colposcopy (excluding after-care),R511.70,
2408,"Radical trachelectomy, with bilateral total pelvic lymphadenectomy with or without para-aortic lymphadenectomy, vaginal or abdominal approach","R1,269.30",
2410,"Cervical cerclage, any route, non-obstetrical (Add 1807 if done by laparoscopy) ",R663.10,
2422,"Removal of cervical stump, vaginal approach; with enterocele/apical repair ","R3,042.40",
2424,"Removal of cervical stump, abdominal approach; with enterocele/apical repair ","R2,538.50",
12.4,Uterus,,
2432,Hysteroscopic bilateral tubal occlusion with permanent implants (includes hysteroscopy) ,"R2,273.40",
2433,Embryo transfer,R852.70,
2434,"Endometrial sampling/biopsy, any method (excluding aftercare)",R472.30,
2435,Hysterosalpingogram (excluding after-care),R416.70,
2436,Hysteroscopy and sampling of the endometrium with or without D&C (excluding aftercare),R831.30,
2437,Hysteroscopy and D&C (excluding after-care),"R1,098.90",
2438,Hysteroscopy and removal of uterine septum (excluding after-care),"R1,515.80",
2439,Hysteroscopy and division of endometrial and endocervical bands (excluding after-care),"R1,193.60",
2440,Hysteroscopy and polypectomy (excluding after-care),"R1,420.80",
2441,Hysteroscopy and removal of myoma(s),"R2,365.50",
2442,Insertion of intra uterine contraceptive device (IUCD) (excluding after-care),R341.00,
2443,Dilatation and curettage (D&C) (excluding after-care),R663.10,
2444,Fractional dilatation and curettage (D&C) (excluding after-care) ,R852.70,
2445,Evacuation of uterus: Incomplete abortion: Before 12 weeks gestation,R947.40,
2447,"Evacuation of uterus, incomplete abortion: After 12 weeks gestation","R1,344.90",
2448,Termination of pregnancy before 12 weeks,R947.40,
2449,Evacuation: Missed abortion: Before 12 weeks gestation,R947.40,
2451,Evacuation: Missed abortion: After 12 weeks gestation,"R1,515.80",
2452,Termination of pregnancy after 12 weeks - administration of intra/extra amniotic prostaglandin,"R1,022.60",
2453,Evacuation hydatidiform mole,"R1,515.80",
2455,Evacuation uterus post-partum,"R1,022.60",
2461,"Uterine suspension, with or without shortening of round ligaments, with or without shortening of sacrouterine ligaments(stand alone procedure)","R2,365.50",
2463,Uteroplasty: Strassman,"R2,709.10",
2465,Uteroplasty: Tompkins,"R2,709.10",
2467,Myomectomy,"R2,709.10",
2469,Subtotal hysterectomy with or without unilateral or bilateral salpingo-oophorectomy,"R4,813.80",
2471,Total abdominal hysterectomy: With or without unilateral or bilateral salpingo-oophorectomy - uncomplicated,"R4,778.00",
2473,Total abdominal hysterectomy plus vaginal cuff with or without unilateral or bilateral salpingo-oophorectomy,"R6,725.40",
2475,Radical abdominal hysterectomy with bilateral lymphadenectomy (Wertheim),"R8,957.00",
2477,Abdominal hysterotomy with or without sterilisation,"R3,561.80",
2478,"Surgical endometrial destruction, i.e. thermal-ablation, high-energy radio waves (without hysteroscopic guidance)","R1,175.20",
2479,"Surgical endometrial destruction: Any method, utilising hysteroscopic instrumentation or assistance","R4,262.50",
2480,Laparoscopy by second gynaecologist during endometrial ablation (item 2479),"R2,273.00",
2468,Myomectomy by laparoscopy: Excision of 1 to 4 intramural myomas with total weight of <=200g and/or removal of surface myomas (item 1807 may not be added to this item),"R3,561.80",
2470,"Laparoscopy: Subtotal abdominal hysterectomy, with or without removal of tube(s), with or without removal of ovary(s)","R5,666.60",
2472,"Laparoscopy, total abdominal hysterectomy, with or without unilateral or bilateral salpingectomy, and/or oophorectomy","R5,630.70",
2474,Total abdominal hysterectomy and bilateral salpingo-oophorectomy and total omentectomy for malignancy,"R7,545.80",
2476,"Laparoscopy, radical abdominal hysterectomy with bilateral total pelvic lymphadenectomy and para-aortic lymphnode sampling, with or without salpingectomy, with or without oophorectomy","R9,809.70",
12.5,Fallopian tubes,,
0066,"Microsurgery of the fallopian-tubes and ovaries: Where micro-surgical techniques are used, with the aid of a microscope, 25% may be added to the fee",,
2481,"Insufflation of fallopian tubes, transcervical introduction of catheter for diagnosis and/or re-establishing patency (any method), with or without hysterosalpingography (excluding aftercare)","R1,494.60",
2483,Salpingectomy: Uni- or bilateral for accepted medical reasons (including sterilisation),"R4,773.80",
2485,Salpingostomy/salpingoneostomy,"R4,701.80",
2487,Tuboplasty tubal anastomosis or re-implantation,"R5,200.10",
2489,Ectopic pregnancy under 12 weeks (salpingectomy),"R2,368.30",
2490,Ectopic pregnancy under 12 weeks (salpingostomy),"R3,049.80",
2491,Ectopic pregnancy - after 12 weeks,"R4,262.50",
2492,Salpingectomy: Uni- or bilateral for accepted medical reasons (including sterilisation),"R1,951.20",
,"Note: Use item 1807 for open procedures performed with a laparoscope instead of item 2493. Item 1807 may only be added once, and may not be charged together with item 2493 for more than one procedure performed laparoscopically",,
2493,Diagnostic laparoscopy (excluding after-care),"R1,788.30",
2496,Laparoscopy: Plus aspiration of a cyst (excluding after-care),R341.00,
2497,Laparoscopy: Plus sterilisation,R757.60,
2499,Laparoscopy (diagnostic) with biopsy (single or multiple) (excluding aftercare),"R1,888.70",
2500,"Laparoscopy: Plus ablation of endometriosis by laser, harmonic scalpel or cautery",R965.90,
2501,Laparoscopy: Plus cauterisation and/or lysis of adhesions,R341.00,
2502,Laparoscopy: Plus aspiration of follicles (IVF) (excluding after-care),R985.20,
2503,Laparoscopy: Plus ovarian drilling,R757.60,
2504,Laparoscopy: Plus Gamete intra fallopian tube transfer (includes follicle aspiration) (GIFT),"R2,027.20",
2505,Laparoscopy: Plus laparoscopic uterosacral nerve ablation,R985.20,
2506,Transcervical gamete/embryo intra-fallopian tube transfer (TET/TEST),"R1,098.90",
2486,Laparoscopy: Salpingostomy/salpingoneostomy,"R4,292.70",
2488,"Laparoscopy, tuboplasty, tubal anastomosis or re-implantation - stand alone procedure","R3,944.10",
2510,"Treatment of ectopic pregnancy by laparoscopy, without salpingectomy and/or oophorectomy (item 1807 may not be added to this item)","R3,049.80",
2511,"Treatment of ectopic pregnancy by laparoscopy, with salpingectomy and/or oophorectomy (item 1807 may not be added to this item)","R2,368.30",
12.6,Ovaries,,
2525,"Wedge resection of ovaries, unilateral or bilateral","R1,989.30",
2527,Removal of ovarian tumour or cyst,"R3,542.80",
2529,Oophorectomy: Uni- or bilateral,"R2,548.00",
2531,Ovarian carcinoma debulking and omentectomy,"R6,763.30",
2532,"Ovarian carcinoma: Abdominal hysterectomy, bilateral salpingo-oophorectomy, debulking and omentectomy","R8,885.30",
2530,"Resection (initial) of suspected ovarian, tubal or primary peritoneal malignancy with bilateral salpingo-oophorectomy and total omentectomy","R6,158.90",
2533,"Bilateral salpingo-oophorectomy with total omentectomy, total abdominal hysterectomy, and radical dissection for cytoreduction, with pelvic lymphadenectomy and limited para-aortic lymphadenectomy","R8,885.30",
2534,"Resection (tumour cytoreduction) primary of recurrent ovarian, tubal, primary peritoneal, uterine malignancy (intra-abdominal/retroperitoneal tumours) with omentectomy, with or without  pelvic or para-aortic lymphadenectomy","R9,570.90",
2526,Transposition of the ovaries ,,Refer Rule C
2528,"Laparoscopic salpingo-oophorectomy, uni- or bilateral - standalone procedure","R3,508.50",
12.7,Miscellaneous procedures,, 
2535,Exenteration: Anterior Exenteration,"R7,615.50",
2537,Exenteration: Posterior Exenteration,"R7,615.50",
2539,Exenteration: Total,"R11,840.30",
2541,Presacral neurectomy,"R1,856.70",
2542,Removal/revision: Sling for stress incontinence (e.g. fascia or synthetic),"R2,867.30",
2543,Moschowitz operation,"R2,273.00",
2544,Laparoscopic vaginal suspension for stress incontinence (item 1807 may not be used together with this item),"R3,658.60",
2545,Operations for stress incontinence: Marshall-Marchetti-Kranz operation,"R3,694.20",
2546,Operations for stress incontinence: Urethro-vesicopexy: Abdominal approach,"R2,822.70",
2547,Operations for stress incontinence: Burch colposuspension,"R3,049.80",
2548,Operation for stress incontinence: Use of tape,"R4,346.00",
2550,Operations for stress incontinence: Urethro-vesicopexy: Combined abdominal and vaginal approach,"R3,713.10",
2551,Laparotomy,"R3,713.10",
2552,Removal benign retroperitoneal tumour,"R4,224.60",
2553,Radical removal of malignant retroperitoneal tumour,"R6,630.70",
2554,Drainage of pelvic abscess per abdomen,"R3,409.70",
2556,Drainage of pelvic abscess per vagina (refer to item 2341),"R1,420.80",
2558,Drainage intra-abdominal abscess: Delayed closure,"R5,077.40",
2560,"Surgery (any method) for endometriosis AFS stage 3 (score 16-40). Excision
/destruction of deep endometriotic lesions on the ovary and peritoneum, and removal of thick adhesions on ovaries and fallopian tubes","R8,413.40",
2561,"Surgery (any method) for endometriosis AFS stage 4: Excision/destruction of endometriosis, including endometriomas, 1 or more peritoneal/mesenteric/ retroperitoneal lesions/nodules","R9,661.50",
2562,Treatment of endometriosis (any method) found as an incidental finding during surgery for unrelated condition (histology required),R965.90,
2565,Implantation hormone pellets (excluding after-care),R56.70,
2570,Ligation of internal iliac vessels (when not part of another procedure),"R4,262.50",
2566,Insertion of contraceptive hormone delivery implant (excluding aftercare) ,R56.70,
13,Obstetric Procedures,,
,RULES GOVERNING THIS SECTION,,
U.,"Obstetric procedures:  (a) When a general practitioner treats a patient in the ante-natal period and, after starting the confinement, requests an obstetrician to take over the case, the general practitioner shall be entitled to charge for all the ante-natal consultations he/she has performed.  (i) If the patient has been in labour for less than 6 hours, the general practitioner shall charge 50,00 clinical procedure units according to item 2614:  Global obstetric care.  (ii) If the patient has been in labour for more than 6 hours, the general practitioner shall charge 80,00 clinical procedure units according to item 2614:  Global obstetric care.  (b) When a general practitioner calls an obstetrician to help with a confinement, take over the management of a confinement, and treats the patient until after the post-partum visit, the obstetrician shall charge according to item 2614: Global obstetric care.  (c) When a general practitioner calls an obstetrician (specialist or general practitioner) to help with a confinement, or take over the management of a confinement, but the general practitioner treats the patient until after the post-partum visit, the obstetrician shall charge according to item 2616:  Intrapartum obstetric care by obstetrician in consultation, and the general practitioner according to item 2614:  Global obstetric care.",,
13.1,Pre-natal care and procedures,,
2603,External cephalic version (excluding after-care),R416.70,
2605,Amniocentesis (excluding after-care),R682.00,
2607,Amnioscopy (excluding after-care),R341.00,
2609,Intra-uterine transfusion of foetus or cordocentesis,"R2,538.50",
2610,Tococardiography - pre-natal and intrapartum (including stress and non-stress test: Own machine) (excluding after-care),R303.10,
2611,Chorion villus sampling (excluding after-care),"R1,022.60",
2599,Pregnancy reduction(s): Multifoetal (MPR),"R1,205.20",
2600,Foeticide (includes ultrasound guidance),"R1,205.20",
2604,"Amniocentesis: Therapeutic, amnitoic fluid reduction (includes ultrasound guidance)","R1,001.60",
2606,Cordocentesis (intrauterine): Any method,"R1,131.10",
2608,Foetal umbilical cord occlusion (TTTS) (includes ultrasound guidance),"R1,386.20",
2612,"Foetal fluid drainage (eg., vesicocentesis, thoracocentesis, paracentesis) (includes ultrasound guidance)","R1,386.20",
2613,Foetal shunt placement (includes ultrasound guidance),"R2,953.70",
13.2,Confinements,,
2614,Global obstetric care: All inclusive fee that includes all modes of vaginal delivery (excluding Caesarean section) and obstetric care from the commencement of labour until after the post-partum visit (6 weeks visit),"R6,218.10",
2615,Global obstetric care: All inclusive fee for caesarean section and obstetric care from the commencement of labour until after the post-partum visit (6 weeks visit). ,"R6,218.10",
2616,Intrapartum obstetric care by obstetrician in consultation (excluding after-care),"R3,599.70",
,"Global obstetric care includes
o   All modes of delivery (including Caesarean)
o   All inductions of labour (medical or surgical)
o   Intrapartum paracervical and pudential blocks
o   Intrapartum amnioscopy
o   Foetal blood sampling
o   Application of scalp leads
o   Symphysiotomy
o   Manual removal of placenta
o   Repair cervical tears
o   Correction of uterine inversion
o   Drainage of vulval haematoma
o   Repair third degree tear
o   Repair second degree tear
o   Repair episiotomy
o   Resuscitation of newborn by obstetrician
o   Tracheal intubation
o   Missed confinement",,
,"Global obstetric care excludes
o   Prenatal consultations
o   Prenatal procedures (Items 2603 - 2611)
o   Emergency hysterectomy for obstetrical reasons
o   Abdominal operation for repair of ruptured gravid uterus
o   Intensive care for obstetrical emergencies
o   Tubal ligation performed as a post-partum procedure
o   Post-partum complications occurring after discharge from the hospital",,
13.3,Operative procedures (excluding antenatal care),,
2653,Caesarean-hysterectomy,"R6,346.20",
2657,Post-partum hysterectomy,"R5,683.30",
2669,Abdominal operation for ruptured gravid uterus: Repair,"R4,736.20",
14,Nervous System,,
14.1,Diagnostic procedures,,
2680,Haemodynamic and autonomic nervous system testing with task Force system-PROFFESIONEL COMPONENTS,R549.00,
2681,Visual evoked potentials (VEP): Unilateral,R947.40,
2682,Visual evoked potentials (VEP): Bilateral,"R1,666.90",
2683,Electro-retinography (Ganzfeld method): Unilateral,"R1,136.70",
2684,Electro-retinography (Ganzfeld method): Bilateral,"R1,989.30",
2685,Electro-oculography: Unilateral,R568.40,
2686,Electro-oculography: Bilateral,"R1,004.10",
2687,VEP stable condition (photic drive): Unilateral,R947.40,
2689,VEP stable condition (photic drive): Bilateral,"R1,666.90",
2690,Total fee for full evaluation of visual tracts including bilateral electroretinography and VEP,"R2,841.80",
,Note:  See items 2691 to 2702 under section 17.5.1: Audiometry,,
2703,"Somatosensory evoked potentials (SEP) single nerve examination to brachial or lumbosacral plexus, spinal cord and cortex",R909.30,
2704,"Neurostimulation, percutaneous: Sacral nerve","R2,287.90",
2705,"Transcutaneous nerve stimulation in the treatment of post-operative and chronic intractable pain, per treatment",R113.80,
2706,"Neurostimulation, percutaneous: Posterior tibial nerve, single treatment. Includes programming",R166.50,
2707,"Full fee for complete neurological evoked potential evaluation including neurological AEP, bilateral VEP, and bilateral median and/or posterior tibial stimulation","R4,167.90",
2708,Evaluation of cognitive evoked potential with visual or audiology stimulus,"R1,515.80",
2709,Full spinogram including bilateral median and posterior-tibial studies,"R2,652.10",
2710,Morphia saturation testing in rooms (consultation x2 plus item 0206: Intravenous infusion) (excluding injection material),,
2711,Electro-encephalography: Taking of record,R684.10,
2712,Electro-encephalography: Interpretation,R455.20,
2713,"Spinal (lumbar) puncture. For diagnosis, for drainage of spinal fluid or for therapeutic indications",R348.60,
,When this procedure is performed by an anaesthetist he/she acts as the clinician and not an anaesthetist and the indicated clinical procedure units should be charged and not the anaesthetic tariff or units.,,
2714,Cisternal puncture and/or intrathecal injections,R284.10,
2715,8 Hour ambulatory EEG monitoring (Holter): Hire,"R2,576.60",
2716,8 Hour ambulatory EEG monitoring (Holter): Interpretation,R568.40,
2717,Electromyography: First,"R1,420.80",
2718,Electromyography: Subsequent,"R1,420.80",
2719,Overnight polysomnogram and sleep staging: Hire,"R2,368.30",
2720,Overnight polysomnogram and sleep staging: Interpretation,R436.10,
2721,Daytime polysomnogram: Hire,"R2,368.30",
2722,Daytime polysomnogram: Interpretation,R322.20,
2723,Multiple sleep latency test: Interpretation,"R2,368.30",
2724,Overnight continuous positive airways pressure (CPAP) titration,"R2,936.70",
2725,Angiography carotis: Unilateral,R473.50,
2726,Angiography carotis: Bilateral,R833.90,
2727,Vertebral artery: Direct needling,R947.40,
2728,Unattended overnight home-based polysomnogram: Interpretation,R464.00,
2729,Vertebral catheterisation,R947.40,
2730,"Neostigmine Test, the diagnostic test for Myasthenia Gravis under the supervision of a neurologist ('20') (not to be used with item 0714)","R1,136.70",Z
2731,Air encephalography and posterior fossa tomography: Injection of air (independent procedure),R274.70,
2732,Overnight home-based polysomnogram: Interpretation,R464.00,
2733,Cortical Stimulation,"R1,115.90",
2734,Sodium Amytal Testing (WADA test),"R1,680.10",
2735,Air encephalography and posterior fossa tomography: Posterior fossa tomography attendance by clinician,R596.30,
2737,Air encephalography and posterior fossa tomography: Visual field charting on Bjerrum Screen,R132.80,
2739,Ventricular needling without burring: Tapping only,R303.10,
2741,Ventricular needling without burring: Plus introduction of air and/or contrast dye for ventriculography,R814.80,
2743,Subdural tapping: First sitting,R284.10,
2745,Subdural tapping: Subsequent,R189.20,
2746,Biopsy: Temporal artery,"R1,723.50",
6003,Sleep electro-encephalography: Adults and children over infant age: Taking of record,R684.10,
6004,Sleep electro-encephalography: Adults and children over infant age: Interpretation,R464.40,
6010,"Electroenchephalogram monitoring: Monitoring for localisation of cerebral seizure focus using computerised sixteen or more channel EEG, which may include video recording (e.g. for pre-operative localisation): Each full 24 hour period","R5,581.00",
6011,Interpretation of item 6010: Electro-encephalogram monitoring: To be charged once only for each full 24 hour period of monitoring,"R2,436.30",
6014,Sleep testing: Multiple sleep latency test (Technical component),,Refer Rule C
6015,"Sleep study: Includes simultaneous recording of ventilation, respiratory effort, ECG/heart rate and oxygen saturation",R424.80,
6016,"Sleep study: Includes simultaneous recording of ventilation, respiratory effort, ECG/heart rate and oxygen saturation (no EEG) (Technical component)",R674.60,
6018," Combined Video and EEG monitoring (16-24 hours): scalp, subdural or depth. To include 1. Equipment cost; 2. Technologist's set up cost and electrodes; 3. Technologist's technical report; Neurologist's review of EEG and clinical interpretation: Each full 24 hour period","R8,017.40",
6020,Electroencephalogram (EEG): Monitoring; 41-60 minutes,R455.20,
6021,Electroencephalogram (EEG): Monitoring; 61> minutes,R455.20,
6023,Electroencephalogram (EEG): All night recording (includes interpretation),R455.20,
6024,"Functional cortical and subcortical mapping: Stimulation and/or recording of electrodes on brain surface or depth electrodes, to provoke seizures or identify vital brain structures; initial hour of attendance","R1,600.90",
6025,"Functional cortical and subcortical mapping: Stimulation and/or recording of electrodes on brain surface or depth electrodes, to provoke seizures or identify vital brain structures: Each 60 minutes of attendance (ADD to item 6024 when appropriate)","R1,386.80",
6030,Electro-encephalogram (EEG): Monitoring (41-60 minutes): Equipment cost for taking of record (Technical component) (refer to item 6020 for interpretation and,R684.10,
6031,Electro-encephalogram (EEG): Monitoring (>60 minutes): Equipment cost for taking of record (Technical component) (refer to item 6021 for interpretation and report),R684.10,
6033,Electro-encephalogram (EEG): Overnight recording (8-16 hours): Taking of record. Equipment cost for taking of record (Technical component) (refer to item 6023 for interpretation and report),R684.10,
2679,"Cisternal or lateral cervical (C1-C2) puncture: Injection of medication/toher substance, diagnosis/treatment",,Refer Rule C
2680,Haemodynamic and autonomic nervous system testing with 'Task Force' system - PROFESSIONEL COMPONENT,,Refer Rule C
2688,Shunt tubing or reservoir puncture: For aspiration or injection procedure,,Refer Rule C
6026,"Electronic analysis: Implanted neurostimulator pulse generator system (eg., rate, pulse amplitude, pulse duration, configuration of wave form, battery status, electrode selectability, output modulation, cycling, impedance and patient compliance measurements), simple or complex brain/spinal cord/peripheral (ie., cranial nerve, peripheral nerve, sacral nerve, neuromuscular) neurostimulator pulse generator/transmitter, without reprogramming",,Refer Rule C
6027,"Electronic analysis: Implanted neurostimulator pulse generator system (eg., rate, pulse amplitude and duration, battery status, electrode selectability and polarity, impedance and patient compliance measurements), complex, deep brain neurostimulator/pulse generator/transmitter, with initial or subsequent programming: First 60 minutes",,Refer Rule C
6028,"Electronic analysis: Implanted neurostimulator pulse generator system (eg., rate, pulse amplitude and duration, battery status, electrode selectability and polarity, impedance and patient compliance measurements), complex, deep brain neurostimulator/pulse generator/transmitter, with initial or subsequent programming: Each additional 30 minutes after first 60 hour. ADD to primary procedure",,Refer Rule C
5999,Actigraphy: Patient monitored for a minimum of 72 hours: Taking of record - Owner of equipment and taking of record (Technical component) (refer to item 6000 for interpretation and report),,Refer Rule C
6000,Clinical interpretation and report of item 5999: Actigraphy: Patient monitored for a minimum of 72 hours (Professional component),,Refer Rule C
14.2,Introduction of burr holes for,,
2747,Ventriculography,"R2,841.80",
2749,Catheterisation for ventriculography and/or drainage,"R2,841.80",
2751,Biopsy of brain tumour,"R2,841.80",
2753,Subdural haematoma or hygroma,"R2,841.80",
2755,Subdural empyema,"R2,841.80",
2757,Brain abscess,"R2,841.80",
2748,Twist drill hole: Subdural or ventricular puncture,"R2,640.80",
2750,"Twist drill hole(s): Includes subdural, intracerebral, or ventricular puncture for implanting ventricular catheter, pressure recording device or toher intracerebral monitoring device","R1,760.00",
2754,Burr hole(s) or trephine: Includes subsequent tapping (aspiration) of intracranial abscess or cyst,"R5,615.20",
2758,"Insertion: Subcutaneous reservoir, pump/continuous infusion system. Includes connection to ventricular catheter","R2,881.50",
2760,"Burr hole(s) or trephine: Supratentorial, exploratory, not followed by other surgery","R2,841.80",
2761,"Burr hole(s) or trephine: Infratentorial, unilateral or bilateral","R2,841.80",
2752,"Twist drill hole(s): Includes subdural, intracerebral or ventricular puncture for evacuation and/or drainage of subdural haematoma",,Refer Rule C
2756,Subdural implantation of strip electrodes through one or more burr or trephine hole(s) for long term seizure monitoring,,Refer Rule C
14.3,Nerve procedures,,
2759,Nerve biopsy: Peripheral,R701.10,
2763,Nerve biopsy: Cranial nerves: Extra-cranial,R379.10,
2765,Nerve biopsy: Nerve conduction studies (see items 0733 and 3285),R492.50,
6005,Botulinus toxin injections: For blepharospasm (+ 0198 + item 0201 + item 0202),R473.50,
6006,Botulinus toxin injections: For hemifacial spasm or for hyperhidrosis per region (+ item 0198 + item 0201 + item 0202),R568.40,
6007,Botulinus toxin injections: For adductor disphonia (+ item 0198 + 0201 + item 0202),R663.10,
6008,Botulinus toxin injections: In extra-ocular muscles (+ item 0198 + item 0201 + item 0202),R663.10,
6009,Botulinus toxin injections: For spasmodic torticollis and/or cranial dystonia or for spasticity or for focal dystonia (+ item 0198 + item 0201 + item 0202),R947.40,
2766,Insertion of deep brain stimulator for movement disorders and pain - first side,,Refer Rule C
14.3.1,Nerve procedures: Nerve repair or suture,,
2767,Suture brachial plexus (see also items 2837 and 2839),"R5,683.30",
2769,Suture: Large nerve: Primary,"R2,538.50",
2771,Suture: Large nerve: Secondary,"R3,826.70",
2773,Digital nerve: Primary,"R1,231.20",
2775,Digital nerve: Secondary,"R1,818.70",
2777,Nerve graft: Simple,"R3,826.70",
2779,Fascicular: First fasciculus,"R3,826.70",
2781,Fascicular: Each additional fasciculus,R947.40,
2782,Nerve pedicle transfer: First stage (not to be used together with item 2783),"R5,856.40",
2783,Fascicular: Nerve flap: To include all stages,"R4,243.60",
2784,Nerve pedicle transfer: Second stage (not to be used together with item 2783),"R6,409.60",
2785,Fascicular: Facio-accessory or facio-hypoglossal anastomosis,"R2,348.80",
2787,Fascicular: Grafting of facial nerve,"R4,073.20",
14.3.2,Nerve procedures: Neurectomy,,
2789,Trigeminal ganglion: Injection of alcohol,"R2,841.80",
2791,Trigeminal ganglion: Injection of cortisone,"R1,231.20",
2793,Trigeminal ganglion: Coagulation through high frequency,"R3,220.60",
2799,Procedures for pain relief: Intrathecal injections for pain,R682.00,
2800,Procedures for pain relief: Plexus nerve block,R682.00,
2801,Procedures for pain relief: Epidural injection for pain (refer to modifier 0045 for post-operative pain relief) (refer to modifier 0021 for epidural anaesthetic),R682.00,
,When this procedure is performed by an anaesthetist he/she acts as the clinician and not an anaesthetist and the indicated clinical procedure units should be charged and not the anaesthetic tariff or units.,,
2802,Procedures for pain relief: Peripheral nerve block,R473.50,
2803,Alcohol injection in peripheral nerves for pain: Unilateral,R379.10,
2804,Inserting an indwelling nerve catheter (includes removal of catheter) (not for bolus technique),R189.20,
2805,Alcohol injection in peripheral nerves for pain: Bilateral,R663.10,
2809,Peripheral nerve section for pain,R852.70,
2811,Pudendal neurectomy: Bilateral,"R2,197.60",
2813,Obturator or Stoffels,"R1,818.70",
2815,Interdigital,"R1,559.20",
2825,Excision: Neuroma: Peripheral,"R2,074.40",
2795,"Procedures for pain relief: Paravertebral facet joint nerve: Destruction by neurolytic agent, lumbar spine/sacral, one level (unilateral or bilateral)",R860.30,
2796,"Procedures for pain relief: Paravertebral facet joint nerve: Destruction by neurolytic agent, lumbar spine/sacral, each additional level each additional level (unilateral or bilateral)",R308.70,
2797,"Procedures for pain relief: Paravertebral facet joint nerve: Destruction by neurolytic agent, cervical/thoracic, one level (unilateral or bilateral)",R833.80,
2798,"Procedures for pain relief: Paravertebral facet joint nerve: Destruction by neurolytic agent, cervical/thoracic, each additional level (unilateral or bilateral)",R295.50,
